ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
906454,570854,2026-06-18,Wrong Product,394.2
906455,570855,2025-12-09,Damaged,4440.08
906456,570873,2025-09-07,Wrong Product,323.05
906457,570883,2025-12-14,Not as Described,6169.08
906458,570885,2025-07-23,Wrong Product,220.2
906459,570889,2025-07-02,Wrong Product,650.18
906460,570902,2026-05-25,Late Delivery,3175.14
906461,570935,2026-01-03,Damaged,2642.41
906462,570939,2025-12-06,Changed Mind,1872.13
906463,570943,2026-05-31,Late Delivery,4006.34
906464,570949,2025-05-24,Wrong Product,4483.28
906465,570960,2025-03-16,Poor Quality,2157.63
906466,570966,2026-04-16,Poor Quality,608.8
906467,570971,2025-12-02,Wrong Product,4744.55
906468,570985,2025-06-03,Poor Quality,1019.9
906469,571019,2025-08-26,Damaged,807.32
906470,571021,2026-01-06,Poor Quality,334.99
906471,571024,2025-04-29,Late Delivery,692.68
906472,571041,2025-12-26,Damaged,3291.59
906473,571042,2025-02-15,Wrong Product,2550.43
906474,571063,2025-05-13,Late Delivery,1231.73
906475,571076,2025-06-21,Poor Quality,494.08
906476,571077,2025-11-01,Not as Described,1091.54
906477,571092,2026-02-09,Damaged,2144.12
906478,571096,2026-01-18,Wrong Product,419.28
906479,571115,2025-08-13,Not as Described,72.5
906480,571127,2025-12-05,Not as Described,432.05
906481,571153,2026-01-19,Unknown,1197.8
906482,571156,2026-07-06,Changed Mind,2214.64
906483,571175,2025-04-08,Unknown,13955.91
906484,571176,2026-02-28,Not as Described,506.08
906485,571197,2025-12-16,Poor Quality,1334.62
906486,571199,2025-05-28,Late Delivery,878.67
906487,571204,2026-05-14,Poor Quality,16600.92
906488,571208,2025-03-31,Changed Mind,973.72
906489,571214,2025-06-16,Poor Quality,645.48
906490,571219,2025-07-09,Late Delivery,2751.05
906491,571221,2026-02-23,Late Delivery,3013.35
906492,571228,2026-02-10,Poor Quality,848.22
906493,571235,2026-01-02,Damaged,553.61
906494,571244,2026-07-06,Late Delivery,481.95
906495,571258,2026-06-21,Poor Quality,5799.63
906496,571259,2025-10-06,Changed Mind,1330.02
906497,571265,2025-07-24,Changed Mind,404.3
906498,571266,2025-07-10,Wrong Product,1205.49
906499,571272,2025-08-28,Late Delivery,1565.76
906500,571281,2025-09-05,Not as Described,3603.22
906501,571287,2025-03-16,Poor Quality,603.79
906502,571299,2026-01-10,Changed Mind,1904.73
906503,571300,2025-05-12,Wrong Product,816.94
906504,571309,2026-07-11,Damaged,206.75
906505,571324,2025-04-28,Not as Described,1211.58
906506,571329,2025-02-14,Late Delivery,2571.82
906507,571348,2025-04-17,Wrong Product,250.95
906508,571353,2025-07-28,Poor Quality,1104.41
906509,571359,2025-10-12,Damaged,832.08
906510,571373,2026-04-16,Changed Mind,592.12
906511,571384,2026-02-24,Damaged,1094.8
906512,571399,2025-07-14,Damaged,618.79
906513,571401,2025-06-02,Not as Described,705.06
906514,571402,2025-11-19,Damaged,2964.15
906515,571404,2025-05-02,Wrong Product,1701.47
906516,571407,2026-03-29,Not as Described,372.47
906517,571421,2025-04-21,Not as Described,822.92
906518,571429,2026-06-15,Changed Mind,726.71
906519,571430,2025-06-04,Damaged,2264.88
906520,571435,2026-01-10,Not as Described,1540.68
906521,571443,2026-06-05,Not as Described,2074.13
906522,571450,2025-02-04,Poor Quality,2148.55
906523,571457,2026-05-16,Changed Mind,429.79
906524,571468,2026-01-29,Damaged,279.03
906525,571490,2025-02-28,Damaged,1240.27
906526,571496,2025-12-31,Wrong Product,1673.96
906527,571509,2026-07-11,Not as Described,75.94
906528,571515,2026-03-01,Poor Quality,844.31
906529,571535,2025-10-09,Damaged,1116.12
906530,571544,2026-04-13,Poor Quality,343.71
906531,571562,2025-01-23,Late Delivery,828.23
906532,571575,2025-07-23,Late Delivery,1366.16
906533,571583,2026-06-17,Late Delivery,1870.31
906534,571588,2025-01-27,Damaged,878.71
906535,571602,2026-06-27,Wrong Product,100.27
906536,571607,2026-03-25,Wrong Product,816.24
906537,571637,2025-06-30,Late Delivery,250.18
906538,571638,2025-06-08,Damaged,2587.34
906539,571642,2026-07-09,Poor Quality,1804.36
906540,571643,2025-12-07,Wrong Product,303.19
906541,571663,2026-02-13,Not as Described,610.9
906542,571683,2025-03-05,Not as Described,833.56
906543,571706,2025-02-06,Unknown,1558.12
906544,571710,2025-03-24,Unknown,1365.73
906545,571711,2025-06-10,Not as Described,1067.72
906546,571730,2026-06-02,Late Delivery,4713.05
906547,571731,2025-10-04,Changed Mind,110.93
906548,571740,2025-10-11,Wrong Product,415.24
906549,571751,2025-12-05,Poor Quality,1121.72
906550,571764,2025-02-18,Changed Mind,689.83
906551,571783,2026-06-26,Poor Quality,251.38
906552,571789,2025-03-21,Late Delivery,464.38
906553,571794,2026-05-12,Poor Quality,805.54
906554,571824,2025-09-20,Poor Quality,1311.29
906555,571829,2025-09-23,Late Delivery,2914.22
906556,571836,2025-11-14,Poor Quality,349.7
906557,571850,2026-02-20,Wrong Product,101.28
906558,571873,2025-05-21,Damaged,290.23
906559,571898,2025-10-22,Late Delivery,341.23
906560,571902,2025-04-29,Poor Quality,6519.32
906561,571921,2025-04-26,Unknown,631.61
906562,571931,2026-06-18,Late Delivery,356.98
906563,571947,2025-06-17,Unknown,2516.69
906564,571968,2025-07-02,Changed Mind,418.75
906565,571974,2025-11-22,Changed Mind,2111.45
906566,572001,2025-03-20,Late Delivery,678.53
906567,572014,2025-06-07,Wrong Product,3828.04
906568,572034,2025-10-01,Wrong Product,411.45
906569,572045,2026-06-01,Changed Mind,483.0
906570,572059,2026-01-12,Changed Mind,5102.75
906571,572082,2026-05-18,Poor Quality,361.5
906572,572097,2025-12-29,Poor Quality,1092.02
906573,572099,2025-09-20,Changed Mind,3314.84
906574,572119,2025-05-16,Not as Described,710.78
906575,572139,2025-11-29,Poor Quality,1205.8
906576,572157,2025-01-14,Wrong Product,1832.82
906577,572159,2026-01-27,Changed Mind,4325.54
906578,572164,2026-04-02,Poor Quality,1794.75
906579,572172,2025-11-24,Poor Quality,988.21
906580,572193,2025-09-22,Not as Described,3068.4
906581,572201,2025-12-18,Wrong Product,351.12
906582,572208,2026-03-27,Changed Mind,7822.5
906583,572210,2026-02-06,Poor Quality,1580.07
906584,572211,2026-06-19,Late Delivery,803.82
906585,572224,2026-06-27,Late Delivery,3071.17
906586,572238,2025-12-05,Changed Mind,531.23
906587,572253,2025-07-19,Not as Described,65.34
906588,572254,2025-06-14,Late Delivery,510.45
906589,572273,2026-05-11,Poor Quality,384.57
906590,572287,2026-06-07,Changed Mind,635.5
906591,572302,2026-04-26,Poor Quality,2978.29
906592,572335,2025-08-22,Wrong Product,514.5
906593,572349,2025-03-03,Poor Quality,5094.77
906594,572354,2025-06-10,Poor Quality,2506.87
906595,572356,2025-01-22,Poor Quality,880.35
906596,572394,2026-05-21,Not as Described,1946.29
906597,572414,2025-06-02,Late Delivery,931.42
906598,572419,2025-01-30,Damaged,4481.15
906599,572456,2026-05-27,Late Delivery,1435.88
906600,572469,2025-10-11,Wrong Product,593.73
906601,572470,2026-05-05,Poor Quality,312.99
906602,572472,2025-10-05,Changed Mind,2100.18
906603,572474,2025-12-05,Late Delivery,1932.65
906604,572488,2025-07-09,Poor Quality,2843.61
906605,572525,2025-08-25,Wrong Product,1436.49
906606,572535,2025-04-30,Damaged,5875.53
906607,572545,2025-02-06,Wrong Product,148.06
906608,572549,2025-03-15,Late Delivery,12621.42
906609,572551,2026-04-04,Late Delivery,2228.74
906610,572569,2025-03-03,Poor Quality,2497.81
906611,572574,2026-03-12,Poor Quality,1943.25
906612,572581,2025-05-01,Late Delivery,6587.93
906613,572588,2026-02-09,Poor Quality,1387.7
906614,572607,2025-10-20,Changed Mind,565.04
906615,572615,2025-03-22,Damaged,846.59
906616,572616,2026-01-18,Late Delivery,920.52
906617,572620,2026-06-10,Not as Described,2055.41
906618,572637,2025-06-04,Changed Mind,623.69
906619,572661,2025-01-16,Poor Quality,1102.87
906620,572669,2025-07-15,Poor Quality,5504.53
906621,572675,2025-11-01,Changed Mind,64.57
906622,572689,2026-07-13,Late Delivery,656.7
906623,572705,2025-11-21,Changed Mind,5024.67
906624,572721,2025-01-25,Wrong Product,1119.89
906625,572724,2026-05-17,Poor Quality,1804.4
906626,572730,2026-06-21,Damaged,1053.59
906627,572736,2026-04-25,Damaged,976.49
906628,572737,2025-02-14,Poor Quality,1615.05
906629,572742,2025-11-27,Not as Described,2493.8
906630,572746,2025-09-02,Wrong Product,680.05
906631,572751,2025-04-29,Late Delivery,1535.47
906632,572760,2026-03-06,Damaged,234.24
906633,572772,2025-03-05,Changed Mind,2232.73
906634,572780,2025-05-25,Unknown,766.16
906635,572785,2025-05-30,Damaged,990.71
906636,572815,2025-03-14,Changed Mind,373.9
906637,572849,2026-06-23,Poor Quality,5559.89
906638,572854,2025-02-05,Late Delivery,310.62
906639,572892,2025-03-16,Wrong Product,3233.58
906640,572896,2025-04-30,Late Delivery,497.56
906641,572901,2025-05-08,Late Delivery,1859.89
906642,572906,2025-05-08,Unknown,631.26
906643,572912,2025-02-15,Wrong Product,2177.7
906644,572937,2025-05-14,Changed Mind,5808.39
906645,572946,2025-02-23,Unknown,798.87
906646,572966,2026-05-27,Not as Described,261.47
906647,572991,2026-03-19,Wrong Product,1933.06
906648,573006,2025-05-13,Late Delivery,1158.43
906649,573012,2026-01-24,Not as Described,219.77
906650,573030,2025-10-03,Changed Mind,466.03
906651,573060,2025-10-26,Late Delivery,535.52
906652,573064,2025-09-23,Poor Quality,746.73
906653,573066,2025-08-22,Changed Mind,3284.2
906654,573078,2025-12-11,Damaged,2151.47
906655,573100,2025-09-27,Changed Mind,194.74
906656,573104,2026-04-27,Late Delivery,531.69
906657,573108,2025-06-22,Poor Quality,420.47
906658,573115,2025-07-05,Not as Described,3990.75
906659,573122,2025-01-17,Late Delivery,1979.82
906660,573129,2025-02-16,Late Delivery,1761.15
906661,573133,2025-03-07,Unknown,420.36
906662,573139,2025-04-10,Changed Mind,1812.26
906663,573158,2025-10-25,Damaged,1142.16
906664,573160,2026-03-08,Changed Mind,2415.1
906665,573164,2026-04-20,Wrong Product,542.69
906666,573176,2026-07-13,Not as Described,911.09
906667,573177,2026-03-03,Late Delivery,1504.77
906668,573209,2025-01-16,Poor Quality,2796.14
906669,573217,2025-12-20,Wrong Product,147.51
906670,573232,2025-02-15,Poor Quality,371.46
906671,573246,2025-01-09,Wrong Product,422.48
906672,573247,2025-06-24,Poor Quality,2950.86
906673,573252,2025-04-03,Not as Described,998.32
906674,573254,2025-03-04,Changed Mind,388.9
906675,573255,2025-03-08,Late Delivery,11735.89
906676,573261,2026-01-06,Wrong Product,1190.06
906677,573268,2026-01-10,Damaged,789.53
906678,573291,2025-10-01,Changed Mind,93.68
906679,573303,2026-05-22,Unknown,200.13
906680,573306,2025-04-27,Poor Quality,1258.23
906681,573317,2026-04-07,Changed Mind,1218.71
906682,573323,2026-07-02,Poor Quality,6825.37
906683,573326,2026-04-23,Changed Mind,1121.99
906684,573347,2025-02-14,Poor Quality,1652.41
906685,573364,2025-07-27,Not as Described,2921.82
906686,573375,2025-12-02,Damaged,598.27
906687,573406,2026-02-17,Damaged,296.65
906688,573422,2026-05-08,Wrong Product,2720.02
906689,573448,2025-01-20,Damaged,103.0
906690,573453,2025-01-19,Wrong Product,7600.5
906691,573459,2025-10-15,Poor Quality,2252.89
906692,573467,2025-10-11,Poor Quality,1651.72
906693,573475,2026-03-31,Damaged,3241.12
906694,573499,2026-06-10,Poor Quality,2086.44
906695,573523,2026-05-18,Wrong Product,529.46
906696,573524,2026-05-13,Wrong Product,1872.56
906697,573528,2026-02-22,Changed Mind,1967.26
906698,573529,2025-04-13,Poor Quality,3802.31
906699,573533,2025-07-29,Late Delivery,4458.59
906700,573538,2025-08-30,Damaged,2823.86
906701,573540,2025-05-14,Poor Quality,811.44
906702,573556,2026-05-17,Wrong Product,1015.71
906703,573568,2025-09-05,Poor Quality,1100.08
906704,573579,2026-07-26,Wrong Product,1568.38
906705,573584,2025-07-27,Not as Described,317.62
906706,573589,2025-06-16,Changed Mind,4228.02
906707,573609,2025-01-26,Poor Quality,1054.26
906708,573611,2025-02-05,Damaged,616.8
906709,573619,2025-06-01,Poor Quality,2100.03
906710,573621,2025-06-22,Damaged,297.35
906711,573637,2025-12-31,Poor Quality,2001.81
906712,573655,2025-12-29,Changed Mind,422.02
906713,573657,2025-08-29,Poor Quality,757.97
906714,573673,2025-09-10,Damaged,2224.42
906715,573693,2025-05-03,Not as Described,2702.84
906716,573706,2026-04-27,Poor Quality,1567.15
906717,573723,2025-08-21,Poor Quality,216.71
906718,573736,2025-11-13,Not as Described,2181.68
906719,573752,2025-11-13,Wrong Product,818.32
906720,573766,2025-05-18,Damaged,760.77
906721,573771,2026-01-15,Changed Mind,581.06
906722,573779,2025-09-24,Not as Described,100.09
906723,573799,2026-07-02,Not as Described,270.31
906724,573801,2025-11-22,Not as Described,1545.33
906725,573805,2026-01-24,Poor Quality,4083.51
906726,573819,2025-03-28,Wrong Product,610.38
906727,573825,2026-03-02,Poor Quality,348.72
906728,573828,2025-12-31,Changed Mind,5073.91
906729,573832,2025-05-24,Poor Quality,14657.37
906730,573840,2026-02-05,Changed Mind,3464.53
906731,573842,2026-01-03,Poor Quality,459.65
906732,573846,2025-04-08,Damaged,678.7
906733,573849,2026-01-29,Late Delivery,1522.76
906734,573855,2025-07-19,Damaged,3226.98
906735,573857,2025-12-19,Not as Described,334.6
906736,573867,2025-04-04,Changed Mind,2643.27
906737,573869,2025-04-23,Poor Quality,1958.32
906738,573870,2025-04-14,Damaged,6219.07
906739,573881,2025-12-04,Late Delivery,2047.1
906740,573891,2026-02-16,Not as Described,4454.2
906741,573908,2025-07-02,Not as Described,400.69
906742,573913,2025-08-29,Changed Mind,857.35
906743,573917,2026-01-01,Poor Quality,1789.01
906744,573937,2025-01-29,Poor Quality,993.63
906745,573964,2025-07-08,Wrong Product,150.57
906746,573968,2025-05-25,Poor Quality,3213.81
906747,573986,2025-10-10,Changed Mind,8318.75
906748,573993,2025-09-21,Poor Quality,198.06
906749,574009,2025-04-12,Late Delivery,2114.43
906750,574029,2025-12-30,Late Delivery,2412.29
906751,574047,2025-05-02,Wrong Product,630.97
906752,574060,2026-05-03,Damaged,4690.8
906753,574062,2026-05-18,Changed Mind,665.96
906754,574063,2026-07-14,Late Delivery,2009.55
906755,574088,2026-03-07,Poor Quality,875.74
906756,574113,2025-07-16,Damaged,687.22
906757,574130,2026-04-01,Poor Quality,777.86
906758,574140,2026-04-15,Poor Quality,1010.29
906759,574217,2026-04-21,Changed Mind,413.26
906760,574221,2025-06-15,Late Delivery,566.64
906761,574227,2025-05-09,Late Delivery,275.57
906762,574231,2026-05-16,Wrong Product,423.05
906763,574243,2026-06-23,Wrong Product,3429.09
906764,574252,2026-02-07,Late Delivery,284.56
906765,574257,2025-04-03,Not as Described,284.98
906766,574289,2025-03-18,Wrong Product,1626.83
906767,574297,2026-07-05,Not as Described,10615.12
906768,574302,2026-04-15,Damaged,209.37
906769,574313,2025-05-14,Unknown,800.4
906770,574328,2026-04-12,Poor Quality,2093.65
906771,574352,2026-01-24,Damaged,2202.45
906772,574363,2026-01-09,Wrong Product,2945.75
906773,574374,2025-11-27,Damaged,5384.27
906774,574380,2025-09-10,Poor Quality,3705.5
906775,574381,2025-04-25,Poor Quality,705.22
906776,574394,2026-01-05,Not as Described,817.83
906777,574396,2025-10-24,Poor Quality,2338.11
906778,574397,2025-07-24,Poor Quality,2607.92
906779,574399,2026-04-15,Poor Quality,560.64
906780,574407,2025-05-26,Wrong Product,307.86
906781,574414,2026-05-31,Not as Described,708.33
906782,574425,2026-03-24,Damaged,1736.57
906783,574435,2025-09-17,Poor Quality,3112.7
906784,574441,2025-05-08,Not as Described,1324.43
906785,574455,2025-05-30,Not as Described,1891.43
906786,574485,2026-01-02,Not as Described,869.65
906787,574505,2025-07-18,Poor Quality,4934.52
906788,574510,2025-02-22,Late Delivery,836.07
906789,574524,2025-08-30,Damaged,930.84
906790,574549,2025-10-14,Not as Described,3736.98
906791,574552,2025-08-18,Damaged,1585.21
906792,574566,2026-07-23,Changed Mind,320.04
906793,574567,2026-07-03,Poor Quality,564.49
906794,574568,2025-03-20,Wrong Product,1071.67
906795,574570,2025-03-03,Changed Mind,229.2
906796,574573,2026-02-14,Poor Quality,2265.94
906797,574578,2026-05-21,Poor Quality,698.94
906798,574586,2026-02-15,Poor Quality,4439.97
906799,574589,2025-04-01,Changed Mind,2968.72
906800,574591,2025-05-05,Damaged,1789.08
906801,574593,2025-06-03,Poor Quality,2695.31
906802,574601,2026-06-04,Damaged,513.34
906803,574646,2025-09-18,Changed Mind,864.09
906804,574648,2025-11-28,Damaged,3026.3
906805,574657,2025-04-24,Wrong Product,392.38
906806,574663,2026-05-12,Changed Mind,1198.99
906807,574664,2026-05-25,Poor Quality,1535.06
906808,574672,2025-05-09,Not as Described,406.54
906809,574675,2025-09-17,Poor Quality,159.54
906810,574678,2025-07-30,Not as Described,516.39
906811,574685,2026-01-12,Poor Quality,1239.2
906812,574696,2025-08-30,Changed Mind,370.09
906813,574705,2026-05-29,Damaged,2925.82
906814,574708,2026-06-23,Late Delivery,4452.61
906815,574726,2026-01-10,Poor Quality,202.56
906816,574731,2026-04-10,Poor Quality,1440.39
906817,574732,2026-06-29,Damaged,2832.56
906818,574743,2025-11-22,Damaged,2314.63
906819,574747,2025-03-26,Late Delivery,263.23
906820,574751,2025-07-25,Late Delivery,1843.73
906821,574779,2026-01-20,Wrong Product,359.28
906822,574811,2025-07-23,Not as Described,2963.06
906823,574815,2025-04-24,Wrong Product,4264.94
906824,574844,2026-03-20,Damaged,730.49
906825,574854,2025-04-10,Wrong Product,553.92
906826,574860,2025-11-10,Changed Mind,5072.07
906827,574869,2025-03-08,Changed Mind,978.13
906828,574871,2025-07-30,Late Delivery,1547.91
906829,574874,2025-01-25,Wrong Product,895.22
906830,574879,2025-12-02,Damaged,2124.13
906831,574880,2025-10-20,Damaged,2056.34
906832,574881,2026-03-30,Poor Quality,1094.04
906833,574894,2025-05-30,Changed Mind,1823.14
906834,574897,2025-12-02,Damaged,286.06
906835,574902,2025-07-30,Not as Described,468.22
906836,574905,2026-04-05,Poor Quality,320.56
906837,574920,2025-12-22,Wrong Product,499.29
906838,574926,2025-08-21,Poor Quality,3492.91
906839,574942,2026-05-10,Changed Mind,1181.02
906840,574951,2025-02-16,Damaged,286.95
906841,574956,2026-02-13,Poor Quality,924.44
906842,574957,2026-04-25,Poor Quality,1370.5
906843,574962,2025-12-28,Late Delivery,1384.74
906844,574985,2025-03-12,Changed Mind,239.17
906845,574995,2025-09-07,Wrong Product,156.15
906846,575003,2025-09-08,Wrong Product,2365.18
906847,575049,2026-06-07,Damaged,344.62
906848,575082,2026-01-07,Not as Described,285.53
906849,575083,2025-04-07,Damaged,496.28
906850,575087,2025-10-21,Changed Mind,3202.53
906851,575097,2025-03-08,Poor Quality,342.7
906852,575102,2025-07-09,Changed Mind,94.28
906853,575111,2026-05-14,Late Delivery,369.01
906854,575113,2025-11-18,Damaged,357.52
906855,575120,2025-09-09,Changed Mind,264.4
906856,575122,2026-01-19,Late Delivery,2256.8
906857,575125,2025-07-07,Damaged,836.68
906858,575148,2025-04-18,Poor Quality,870.89
906859,575150,2025-05-14,Not as Described,1924.27
906860,575180,2026-04-29,Poor Quality,1728.32
906861,575185,2025-03-12,Damaged,423.08
906862,575193,2026-07-01,Not as Described,802.42
906863,575196,2026-07-02,Poor Quality,413.3
906864,575209,2025-08-20,Late Delivery,183.75
906865,575219,2026-01-06,Poor Quality,1900.1
906866,575226,2025-12-29,Poor Quality,468.35
906867,575236,2025-08-18,Late Delivery,2522.94
906868,575268,2025-06-13,Damaged,443.94
906869,575273,2026-01-29,Wrong Product,6529.08
906870,575276,2025-02-17,Not as Described,411.79
906871,575285,2025-07-06,Poor Quality,1011.81
906872,575287,2026-02-03,Not as Described,344.8
906873,575315,2025-08-05,Damaged,4158.59
906874,575318,2025-06-06,Damaged,450.66
906875,575326,2026-04-28,Changed Mind,850.83
906876,575334,2025-11-05,Not as Described,600.77
906877,575335,2025-10-31,Not as Described,2960.84
906878,575340,2025-01-28,Late Delivery,1016.35
906879,575343,2025-05-28,Wrong Product,1026.55
906880,575369,2026-02-28,Not as Described,447.78
906881,575398,2026-03-07,Late Delivery,1020.55
906882,575414,2025-03-11,Not as Described,3134.72
906883,575429,2026-03-29,Late Delivery,2580.93
906884,575439,2026-04-06,Late Delivery,4089.54
906885,575447,2026-04-25,Poor Quality,3208.35
906886,575452,2025-08-10,Damaged,2652.23
906887,575454,2025-11-30,Not as Described,3481.99
906888,575458,2026-02-10,Wrong Product,1766.34
906889,575473,2026-06-06,Changed Mind,881.98
906890,575476,2025-10-03,Poor Quality,3087.87
906891,575478,2025-08-07,Not as Described,1169.71
906892,575493,2026-06-29,Damaged,1544.58
906893,575499,2025-05-07,Damaged,596.17
906894,575501,2025-03-16,Poor Quality,1956.76
906895,575505,2025-09-12,Damaged,1280.15
906896,575512,2026-05-06,Poor Quality,717.51
906897,575515,2025-05-16,Wrong Product,1362.12
906898,575538,2026-03-28,Damaged,1877.32
906899,575558,2025-11-05,Poor Quality,1339.32
906900,575584,2025-08-05,Poor Quality,598.74
906901,575601,2025-06-15,Changed Mind,580.63
906902,575605,2025-09-09,Damaged,1169.78
906903,575614,2025-02-14,Poor Quality,1582.24
906904,575629,2025-06-24,Damaged,1532.5
906905,575638,2025-05-01,Damaged,374.64
906906,575658,2025-12-21,Late Delivery,693.49
906907,575662,2025-11-28,Wrong Product,957.77
906908,575663,2025-10-14,Not as Described,295.51
906909,575680,2026-06-08,Late Delivery,2663.9
906910,575689,2025-06-02,Poor Quality,1102.42
906911,575693,2025-10-01,Not as Described,912.58
906912,575694,2025-10-26,Damaged,4712.14
906913,575703,2025-10-22,Damaged,831.81
906914,575712,2025-12-26,Poor Quality,1418.14
906915,575722,2025-10-27,Not as Described,1487.16
906916,575730,2025-06-16,Poor Quality,937.83
906917,575740,2026-07-06,Poor Quality,5381.69
906918,575771,2025-10-18,Not as Described,2595.06
906919,575777,2026-04-16,Poor Quality,459.37
906920,575804,2025-09-09,Changed Mind,6665.51
906921,575813,2025-03-21,Changed Mind,520.31
906922,575822,2025-03-19,Damaged,5290.0
906923,575843,2025-05-13,Not as Described,1171.08
906924,575859,2025-05-05,Poor Quality,1028.88
906925,575861,2025-10-15,Not as Described,6826.86
906926,575868,2026-04-10,Damaged,259.47
906927,575872,2025-04-19,Changed Mind,2036.32
906928,575926,2025-06-16,Wrong Product,1863.64
906929,575970,2026-07-24,Not as Described,859.48
906930,575976,2025-06-11,Damaged,1262.56
906931,575977,2025-05-03,Wrong Product,2408.32
906932,576012,2026-01-30,Not as Described,1246.25
906933,576031,2025-06-30,Poor Quality,6387.84
906934,576032,2025-08-18,Late Delivery,168.65
906935,576037,2025-04-14,Changed Mind,10314.83
906936,576059,2025-11-23,Not as Described,1078.18
906937,576082,2026-04-04,Damaged,2171.3
906938,576085,2025-07-21,Late Delivery,2805.64
906939,576089,2025-06-01,Poor Quality,567.6
906940,576100,2025-05-15,Wrong Product,1992.86
906941,576104,2025-03-19,Wrong Product,2384.39
906942,576108,2025-02-16,Damaged,1223.23
906943,576156,2026-06-27,Damaged,940.58
906944,576166,2025-11-24,Poor Quality,158.37
906945,576170,2026-05-14,Poor Quality,2560.2
906946,576172,2026-03-18,Poor Quality,3793.4
906947,576180,2025-10-24,Unknown,913.48
906948,576182,2025-04-19,Late Delivery,868.78
906949,576188,2026-05-19,Poor Quality,1087.6
906950,576192,2025-03-03,Poor Quality,2243.46
906951,576246,2025-12-18,Poor Quality,2828.58
906952,576262,2025-03-17,Late Delivery,1604.77
906953,576285,2026-05-07,Changed Mind,3136.64
906954,576330,2026-02-05,Wrong Product,348.84
906955,576335,2026-04-27,Changed Mind,861.34
906956,576347,2025-10-28,Not as Described,624.38
906957,576376,2025-08-10,Wrong Product,98.91
906958,576382,2025-10-10,Poor Quality,1070.49
906959,576421,2025-12-24,Changed Mind,634.96
906960,576460,2026-06-03,Damaged,409.3
906961,576464,2025-04-13,Changed Mind,396.47
906962,576469,2025-09-06,Poor Quality,2349.96
906963,576490,2025-05-09,Changed Mind,244.26
906964,576503,2025-02-04,Poor Quality,4609.79
906965,576513,2026-02-18,Not as Described,568.66
906966,576523,2025-09-14,Not as Described,73.43
906967,576524,2025-08-15,Wrong Product,4655.9
906968,576552,2025-07-08,Wrong Product,195.05
906969,576553,2025-11-06,Late Delivery,5757.19
906970,576557,2025-11-16,Late Delivery,1256.49
906971,576563,2026-06-24,Poor Quality,868.37
906972,576574,2025-10-10,Not as Described,3053.87
906973,576598,2026-03-02,Unknown,822.99
906974,576603,2025-10-22,Wrong Product,1919.87
906975,576611,2026-06-03,Wrong Product,692.06
906976,576619,2025-09-24,Poor Quality,341.27
906977,576622,2025-01-13,Not as Described,730.4
906978,576643,2025-05-31,Poor Quality,1157.66
906979,576644,2025-05-03,Poor Quality,599.82
906980,576647,2026-06-13,Not as Described,1703.46
906981,576652,2025-11-30,Late Delivery,955.23
906982,576658,2025-10-18,Changed Mind,1083.71
906983,576665,2025-10-27,Not as Described,245.37
906984,576676,2025-12-18,Damaged,1384.77
906985,576681,2025-05-03,Changed Mind,1421.52
906986,576687,2025-02-17,Poor Quality,773.96
906987,576710,2025-02-22,Not as Described,1639.62
906988,576748,2025-01-29,Damaged,616.24
906989,576773,2025-12-25,Wrong Product,1736.01
906990,576788,2025-08-19,Wrong Product,235.6
906991,576790,2025-08-14,Damaged,390.98
906992,576794,2025-02-14,Wrong Product,3097.42
906993,576801,2026-02-11,Unknown,181.22
906994,576804,2026-03-24,Damaged,453.87
906995,576806,2026-06-22,Damaged,1275.68
906996,576811,2026-02-04,Not as Described,575.4
906997,576813,2025-07-14,Damaged,2126.49
906998,576823,2025-02-24,Not as Described,201.92
906999,576855,2026-06-16,Damaged,445.37
907000,576856,2026-03-17,Not as Described,1431.58
907001,576864,2025-02-03,Wrong Product,483.06
907002,576890,2025-08-16,Not as Described,2558.04
907003,576938,2025-10-30,Wrong Product,2756.74
907004,576971,2026-04-22,Wrong Product,773.21
907005,576979,2025-03-14,Not as Described,911.27
907006,577006,2026-07-01,Poor Quality,198.33
907007,577007,2025-01-18,Damaged,5912.78
907008,577035,2026-04-30,Poor Quality,777.02
907009,577042,2025-12-25,Damaged,615.84
907010,577044,2025-03-01,Wrong Product,1079.0
907011,577051,2026-01-12,Not as Described,137.47
907012,577055,2025-08-27,Late Delivery,475.67
907013,577065,2025-07-29,Wrong Product,303.02
907014,577072,2025-11-24,Poor Quality,289.11
907015,577095,2025-12-06,Wrong Product,276.68
907016,577127,2025-12-21,Damaged,4291.41
907017,577130,2025-03-09,Poor Quality,1673.56
907018,577135,2026-03-15,Late Delivery,2193.61
907019,577138,2025-07-30,Damaged,4922.68
907020,577152,2025-03-14,Wrong Product,259.21
907021,577155,2025-10-01,Poor Quality,567.21
907022,577162,2025-01-29,Wrong Product,892.39
907023,577174,2025-08-28,Late Delivery,648.77
907024,577178,2025-02-08,Poor Quality,717.77
907025,577196,2026-05-01,Changed Mind,6140.55
907026,577217,2025-05-29,Late Delivery,2920.15
907027,577229,2025-03-05,Poor Quality,267.98
907028,577281,2025-07-19,Poor Quality,1090.29
907029,577282,2025-04-10,Changed Mind,1155.43
907030,577286,2026-02-03,Damaged,399.74
907031,577288,2026-01-13,Damaged,488.46
907032,577298,2025-12-29,Damaged,527.08
907033,577306,2026-04-23,Damaged,3547.58
907034,577341,2025-08-10,Changed Mind,1233.4
907035,577354,2026-04-21,Not as Described,4071.27
