OrderID,OrderDate,CustomerID,ProductID,Quantity,Category,UnitCost,SellingPrice,UnitPrice,Discount,Revenue,Cost,Region,ShippingCost,DeliveryDays,Profit
592346,2026-05-05,13631,2081,4,Sports,435.35,879.4,879.4,0.104,3151.77,1741.4,East,330.17,5,1080.2
592347,2025-03-24,14516,2169,3,Home & Kitchen,192.99,360.4,360.4,0.057,1019.57,578.97,South,219.22,7,221.38
592348,2026-05-15,12575,2157,4,Clothing,322.65,548.27,548.27,0.056,2070.27,1290.6,South,105.0,5,674.67
592349,2026-04-07,10903,2025,1,Furniture,357.12,722.12,722.12,0.088,658.57,357.12,Central,84.57,4,216.88
592350,2025-07-31,10671,2196,4,Office Supplies,209.31,286.56,286.56,0.112,1017.86,837.24,East,211.77,8,-31.15
592351,2025-01-20,13246,2073,3,Furniture,395.63,527.67,527.67,0.011,1565.6,1186.89,North,123.68,2,255.03
592352,2025-06-21,11039,2131,3,Home & Kitchen,392.93,773.47,773.47,0.065,2169.58,1178.79,East,357.15,2,633.64
592353,2026-01-24,13318,2228,15,Electronics,347.98,439.98,439.98,0.2,5279.76,5219.7,South,31.09,1,28.97
592354,2026-05-23,12198,2083,2,Furniture,311.56,396.24,396.24,0.107,707.68,623.12,West,197.08,4,-112.52
592355,2026-03-06,10946,2102,1,Electronics,60.63,75.79,75.79,0.301,52.98,60.63,South,204.57,6,-212.22
592356,2025-10-06,11204,2055,4,Electronics,113.76,142.2,142.2,0.217,445.37,455.04,East,281.82,9,-291.49
592357,2025-05-01,14024,2024,3,Furniture,730.44,882.06,882.06,0.073,2453.01,2191.32,Central,155.67,7,106.02
592358,2025-11-14,14035,2035,10,Office Supplies,421.3,636.85,636.85,0.054,6024.6,4213.0,West,216.89,7,1594.71
592359,2025-08-31,12836,2227,3,Sports,569.63,886.22,886.22,0.041,2549.65,1708.89,East,278.6,4,562.16
592360,2025-12-29,11619,2013,1,Furniture,895.94,1259.88,1259.88,0.082,1156.57,895.94,West,47.43,7,213.2
592361,2025-09-19,13886,2099,3,Sports,704.92,954.32,954.32,0.03,2777.07,2114.76,North,68.73,3,593.58
592362,2026-03-10,13742,2090,1,Clothing,885.96,1444.56,1444.56,0.067,1347.77,885.96,West,55.21,2,406.6
592363,2025-11-08,12303,2143,4,Home & Kitchen,304.58,402.42,402.42,0.045,1537.24,1218.32,East,270.55,5,48.37
592364,2025-06-12,14394,2270,2,Electronics,259.24,433.94,433.94,0.258,643.97,518.48,West,161.01,6,-35.52
592365,2025-01-31,11760,2031,6,Furniture,332.79,670.0,670.0,0.081,3694.38,1996.74,West,123.67,4,1573.97
592366,2025-05-02,14137,2189,3,Electronics,300.5,382.79,382.79,0.328,771.7,901.5,Central,186.24,5,-316.04
592367,2026-01-31,14199,2140,3,Furniture,188.91,267.07,267.07,0.11,713.08,566.73,East,186.44,8,-40.09
592368,2025-07-11,14632,2067,3,Electronics,447.35,559.19,559.19,0.167,1397.42,1342.05,East,395.63,10,-340.26
592369,2025-03-16,10613,2140,1,Furniture,188.91,267.07,267.07,0.063,250.24,188.91,South,154.37,1,-93.04
592370,2026-05-28,10300,2188,3,Office Supplies,684.91,1043.04,1043.04,0.012,3091.57,2054.73,Central,211.87,2,824.97
592371,2025-08-04,11169,2085,5,Clothing,811.9,1501.52,1501.52,0.036,7237.33,4059.5,East,199.24,8,2978.59
592372,2025-04-20,11225,2222,1,Sports,328.76,474.79,474.79,0.095,429.68,328.76,East,265.16,7,-164.24
592373,2025-07-08,12132,2226,1,Office Supplies,588.19,1121.93,1121.93,0.062,1052.37,588.19,North,180.23,1,283.95
592374,2025-09-17,11582,2258,1,Electronics,731.72,1303.97,1303.97,0.284,933.64,731.72,North,120.21,7,81.71
592375,2025-05-04,13633,2122,1,Furniture,359.61,686.07,686.07,0.1,617.46,359.61,South,31.01,7,226.84
592376,2025-05-09,14397,2102,1,Electronics,60.63,75.79,75.79,0.284,54.27,60.63,North,71.2,4,-77.56
592377,2026-06-22,12981,2163,2,Furniture,817.68,1711.62,1711.62,0.08,3149.38,1635.36,North,134.01,2,1380.01
592378,2025-12-04,13318,2195,2,Electronics,85.97,160.7,160.7,0.176,264.83,171.94,North,86.45,3,6.44
592379,2025-05-14,13611,2229,1,Home & Kitchen,404.44,846.79,846.79,0.035,817.15,404.44,Central,173.98,2,238.73
592380,2026-05-06,12334,2193,10,Office Supplies,452.35,673.55,673.55,0.001,6728.76,4523.5,Central,200.84,3,2004.42
592381,2025-04-28,12457,2223,1,Office Supplies,823.21,1587.09,1587.09,0.088,1447.43,823.21,East,278.43,6,345.79
592382,2026-01-21,12536,2114,6,Home & Kitchen,785.05,1341.12,1341.12,0.015,7926.02,4710.3,North,184.84,2,3030.88
592383,2025-12-12,12140,2187,4,Office Supplies,449.09,831.27,831.27,0.073,3082.35,1796.36,South,87.62,5,1198.37
592384,2025-03-21,13576,2264,15,Home & Kitchen,739.4,1147.87,1147.87,0.007,17097.52,11091.0,North,206.04,2,5800.48
592385,2026-03-15,10047,2074,4,Home & Kitchen,795.01,1096.95,1096.95,0.064,4106.98,3180.04,West,115.63,5,811.31
592386,2025-09-02,12855,2142,2,Electronics,358.31,417.37,417.37,0.294,589.33,716.62,West,148.79,6,-276.08
592387,2025-12-22,12644,2236,1,Home & Kitchen,288.24,480.9,480.9,0.075,444.83,288.24,Central,129.31,5,27.28
592388,2026-05-23,14727,2221,10,Furniture,516.16,1053.72,1053.72,0.086,9631.0,5161.6,Central,192.35,3,4277.05
592389,2026-03-16,14561,2168,3,Electronics,414.67,838.12,838.12,0.268,1840.51,1244.01,North,118.32,1,478.18
592390,2025-09-23,12714,2205,5,Sports,812.3,1081.2,1081.2,0.106,4832.96,4061.5,West,128.71,5,642.75
592391,2025-04-12,10821,2174,2,Office Supplies,225.34,308.55,308.55,0.002,615.87,450.68,West,181.58,6,-16.39
592392,2025-02-04,11463,2231,10,Home & Kitchen,899.59,1497.34,1497.34,0.112,13296.38,8995.9,East,441.91,2,3858.57
592393,2026-01-04,13981,2181,2,Electronics,486.43,921.2,921.2,0.262,1359.69,972.86,South,178.18,7,208.65
592394,2025-12-20,11015,2119,4,Electronics,654.47,818.09,818.09,0.234,2506.63,2617.88,North,201.37,7,-312.62
592395,2025-02-04,13092,2285,3,Home & Kitchen,730.85,1183.09,1183.09,0.102,3187.24,2192.55,North,49.48,6,945.21
592396,2025-03-14,14185,2254,1,Clothing,311.85,639.5,639.5,0.055,604.33,311.85,West,47.58,5,244.9
592397,2026-02-17,10085,2140,1,Furniture,188.91,267.07,267.07,0.017,262.53,188.91,East,334.69,5,-261.07
592398,2026-05-03,10612,2211,5,Electronics,655.57,1085.47,1085.47,0.156,4580.68,3277.85,East,286.65,5,1016.18
592399,2025-09-23,11016,2016,2,Furniture,787.04,1406.04,1406.04,0.038,2705.22,1574.08,North,74.81,3,1056.33
592400,2026-04-15,10394,2114,6,Home & Kitchen,785.05,1341.12,1341.12,0.071,7475.4,4710.3,South,164.85,5,2600.25
592401,2025-10-12,13295,2186,3,Home & Kitchen,860.46,1801.75,1801.75,0.082,4962.02,2581.38,East,227.82,4,2152.82
592402,2025-02-21,12123,2095,1,Home & Kitchen,466.0,904.9,904.9,0.08,832.51,466.0,West,158.01,3,208.5
592403,2025-06-02,13984,2210,3,Home & Kitchen,78.49,121.41,121.41,0.083,334.0,235.47,Central,179.33,4,-80.8
592404,2025-08-30,13557,2181,2,Electronics,486.43,921.2,921.2,0.203,1468.39,972.86,West,124.46,6,371.07
592405,2025-09-01,13475,2295,1,Clothing,415.66,659.56,659.56,0.094,597.56,415.66,South,199.68,2,-17.78
592406,2025-09-18,11900,2040,1,Home & Kitchen,355.21,732.32,732.32,0.003,730.12,355.21,South,140.68,2,234.23
592407,2025-06-17,14200,2077,6,Furniture,728.22,938.82,938.82,0.002,5621.65,4369.32,East,482.26,6,770.07
592408,2026-04-20,14647,2076,3,Sports,777.44,1002.34,1002.34,0.04,2886.74,2332.32,West,215.64,6,338.78
592409,2025-04-24,13421,2260,4,Home & Kitchen,428.73,802.67,802.67,0.119,2828.61,1714.92,Central,112.75,5,1000.94
592410,2025-01-23,10816,2101,4,Clothing,215.34,450.38,450.38,0.021,1763.69,861.36,West,182.04,3,720.29
592411,2026-02-26,10475,2209,1,Clothing,607.32,1185.07,1185.07,0.025,1155.44,607.32,East,432.93,7,115.19
592412,2026-03-26,10860,2089,4,Clothing,563.61,1050.13,1050.13,0.029,4078.7,2254.44,East,275.16,2,1549.1
592413,2025-04-01,12477,2175,1,Office Supplies,383.58,698.43,698.43,0.039,671.19,383.58,South,102.81,5,184.8
592414,2025-10-01,11056,2161,1,Office Supplies,766.97,1402.87,1402.87,0.067,1308.88,766.97,West,77.89,4,464.02
592415,2025-09-05,12130,2267,6,Furniture,786.26,982.78,982.78,0.109,5253.94,4717.56,Central,176.32,5,360.06
592416,2026-01-27,14250,2121,1,Home & Kitchen,148.62,214.83,214.83,0.098,193.78,148.62,Central,146.04,5,-100.88
592417,2025-09-20,14688,2102,2,Electronics,60.63,75.79,75.79,0.331,101.41,121.26,East,442.64,6,-462.49
592418,2026-06-12,13552,2095,4,Home & Kitchen,466.0,904.9,904.9,0.005,3601.5,1864.0,South,138.3,4,1599.2
592419,2025-11-13,14523,2153,3,Office Supplies,646.57,1264.98,1264.98,0.094,3438.22,1939.71,West,108.02,7,1390.49
592420,2025-01-18,10820,2071,3,Electronics,844.59,1055.74,1055.74,0.15,2692.14,2533.77,North,208.51,5,-50.14
592421,2025-07-10,12364,2249,1,Sports,833.89,1436.92,1436.92,0.007,1426.86,833.89,North,83.71,4,509.26
592422,2025-09-13,11108,2247,5,Electronics,609.74,868.98,868.98,0.255,3236.95,3048.7,South,202.97,3,-14.72
592423,2025-10-26,14991,2120,1,Clothing,399.29,691.97,691.97,0.027,673.29,399.29,North,79.21,6,194.79
592424,2025-03-19,14442,2295,1,Clothing,415.66,659.56,659.56,0.093,598.22,415.66,Central,144.76,2,37.8
592425,2025-08-17,13056,2138,1,Electronics,868.97,1463.65,1463.65,0.269,1069.93,868.97,North,126.7,6,74.26
592426,2025-07-04,12604,2028,5,Office Supplies,235.99,459.85,459.85,0.117,2030.24,1179.95,East,378.68,1,471.61
592427,2026-06-04,13567,2051,1,Electronics,848.59,1060.74,1060.74,0.128,924.97,848.59,North,147.16,3,-70.78
592428,2025-10-23,11347,2223,1,Office Supplies,823.21,1587.09,1587.09,0.065,1483.93,823.21,North,154.02,5,506.7
592429,2026-01-12,14904,2052,3,Sports,658.62,848.63,848.63,0.056,2403.32,1975.86,West,173.32,2,254.14
592430,2025-11-21,10660,2012,1,Clothing,518.85,843.82,843.82,0.042,808.38,518.85,West,158.16,1,131.37
592431,2025-09-17,12457,2299,1,Electronics,100.62,153.8,153.8,0.144,131.65,100.62,East,403.63,3,-372.6
592432,2025-08-19,11246,2060,4,Furniture,403.86,469.94,469.94,0.016,1849.68,1615.44,East,453.64,6,-219.4
592433,2025-11-22,14334,2210,2,Home & Kitchen,78.49,121.41,121.41,0.03,235.54,156.98,South,166.95,3,-88.39
592434,2025-05-02,12887,2064,3,Office Supplies,322.76,489.89,489.89,0.105,1315.35,968.28,West,158.42,2,188.65
592435,2025-02-14,14660,2126,15,Electronics,518.42,899.45,899.45,0.292,9552.16,7776.3,North,186.42,3,1589.44
592436,2025-03-23,12865,2028,3,Office Supplies,235.99,459.85,459.85,0.088,1258.15,707.97,East,248.11,7,302.07
592437,2026-04-15,10279,2019,3,Furniture,535.17,944.16,944.16,0.108,2526.57,1605.51,South,151.82,6,769.24
592438,2025-08-07,13520,2086,1,Sports,564.73,1012.87,1012.87,0.092,919.69,564.73,West,93.36,4,261.6
592439,2025-12-21,11363,2027,2,Electronics,459.82,574.78,574.78,0.292,813.89,919.64,South,161.61,2,-267.36
592440,2026-04-06,10223,2097,10,Home & Kitchen,740.86,927.67,927.67,0.046,8849.97,7408.6,East,415.39,3,1025.98
592441,2025-07-25,12608,2045,2,Sports,661.08,1063.51,1063.51,0.035,2052.57,1322.16,North,132.61,1,597.8
592442,2026-02-20,12178,2149,10,Sports,733.63,999.0,999.0,0.085,9140.85,7336.3,North,108.74,4,1695.81
592443,2025-04-06,13266,2116,5,Sports,146.68,303.8,303.8,0.099,1368.62,733.4,East,263.33,5,371.89
592444,2025-09-19,11227,2061,3,Clothing,129.75,267.63,267.63,0.054,759.53,389.25,East,276.36,8,93.92
592445,2025-06-25,10707,2184,4,Office Supplies,403.44,824.6,824.6,0.018,3239.03,1613.76,South,156.17,1,1469.1
592446,2026-01-16,10978,2224,4,Sports,655.15,1161.0,1161.0,0.041,4453.6,2620.6,West,173.82,4,1659.18
592447,2025-03-04,12552,2196,2,Office Supplies,209.31,286.56,286.56,0.06,538.73,418.62,East,190.17,5,-70.06
592448,2025-09-08,14030,2197,6,Office Supplies,646.94,1104.68,1104.68,0.051,6290.05,3881.64,West,61.03,4,2347.38
592449,2025-09-21,12655,2242,2,Office Supplies,502.79,633.86,633.86,0.033,1225.89,1005.58,West,119.22,6,101.09
592450,2025-10-05,10208,2185,2,Clothing,428.04,579.79,579.79,0.094,1050.58,856.08,North,108.98,7,85.52
592451,2025-08-20,12669,2281,1,Office Supplies,357.48,745.27,745.27,0.038,716.95,357.48,Central,115.55,2,243.92
592452,2025-10-04,11307,2232,1,Furniture,538.86,1033.3,1033.3,0.103,926.87,538.86,West,114.87,6,273.14
592453,2025-04-16,11988,2030,5,Electronics,265.97,332.46,332.46,0.214,1306.57,1329.85,South,126.12,5,-149.4
592454,2025-05-18,14918,2229,5,Home & Kitchen,404.44,846.79,846.79,0.085,3874.06,2022.2,Central,110.87,6,1740.99
592455,2025-11-29,14033,2012,1,Clothing,518.85,843.82,843.82,0.068,786.44,518.85,South,47.1,4,220.49
592456,2025-02-12,12606,2129,1,Office Supplies,597.4,816.14,816.14,0.009,808.79,597.4,West,160.36,3,51.03
592457,2026-02-06,13212,2106,2,Office Supplies,415.22,849.92,849.92,0.022,1662.44,830.44,Central,113.53,7,718.47
592458,2025-04-07,10439,2293,4,Clothing,44.85,68.5,68.5,0.119,241.39,179.4,East,225.23,4,-163.24
592459,2025-01-14,12158,2100,2,Furniture,437.77,682.07,682.07,0.045,1302.75,875.54,East,319.22,4,107.99
592460,2026-04-01,14794,2095,1,Home & Kitchen,466.0,904.9,904.9,0.019,887.71,466.0,Central,39.75,5,381.96
592461,2025-05-23,13563,2089,6,Clothing,563.61,1050.13,1050.13,0.007,6256.67,3381.66,Central,98.69,6,2776.32
592462,2025-03-03,10302,2067,4,Electronics,447.35,559.19,559.19,0.191,1809.54,1789.4,East,408.31,9,-388.17
592463,2025-10-13,11363,2293,1,Clothing,44.85,68.5,68.5,0.114,60.69,44.85,North,62.16,7,-46.32
592464,2025-10-21,13917,2288,1,Electronics,595.92,831.26,831.26,0.263,612.64,595.92,East,214.29,4,-197.57
592465,2025-06-16,12542,2221,1,Furniture,516.16,1053.72,1053.72,0.094,954.67,516.16,Central,173.43,6,265.08
592466,2025-12-30,10073,2082,1,Office Supplies,172.4,264.8,264.8,0.116,234.08,172.4,North,172.73,5,-111.05
592467,2025-10-05,10534,2256,2,Electronics,482.91,930.5,930.5,0.245,1405.06,965.82,East,289.52,6,149.72
592468,2026-06-10,12037,2228,2,Electronics,347.98,439.98,439.98,0.32,598.37,695.96,North,142.25,4,-239.84
592469,2026-03-16,12969,2247,1,Electronics,609.74,868.98,868.98,0.203,692.58,609.74,South,151.18,5,-68.34
592470,2025-01-11,14489,2025,1,Furniture,357.12,722.12,722.12,0.01,714.9,357.12,Central,187.78,7,170.0
592471,2026-03-02,12111,2282,6,Electronics,118.88,145.35,145.35,0.198,699.42,713.28,North,38.52,2,-52.38
592472,2025-10-29,13513,2263,1,Electronics,528.25,745.17,745.17,0.287,531.31,528.25,East,259.46,6,-256.4
592473,2025-05-12,13335,2225,1,Sports,456.29,646.19,646.19,0.083,592.56,456.29,East,253.61,2,-117.34
592474,2026-05-16,12769,2252,1,Office Supplies,352.75,549.91,549.91,0.015,541.66,352.75,West,214.82,6,-25.91
592475,2026-03-05,11353,2026,1,Home & Kitchen,606.39,796.21,796.21,0.002,794.62,606.39,West,143.37,7,44.86
592476,2025-05-21,10600,2047,2,Electronics,593.38,741.72,741.72,0.325,1001.32,1186.76,North,65.4,6,-250.84
592477,2025-01-24,13347,2288,1,Electronics,595.92,831.26,831.26,0.179,682.46,595.92,East,310.16,7,-223.62
592478,2026-05-02,13392,2192,1,Office Supplies,409.82,713.39,713.39,0.055,674.15,409.82,East,443.74,5,-179.41
592479,2025-01-16,11263,2292,1,Sports,575.2,971.33,971.33,0.079,894.59,575.2,North,94.51,1,224.88
592480,2025-11-04,10696,2144,1,Office Supplies,280.16,569.69,569.69,0.007,565.7,280.16,West,69.46,4,216.08
592481,2025-11-23,10850,2183,2,Sports,88.52,123.17,123.17,0.035,237.72,177.04,North,146.09,4,-85.41
592482,2026-05-08,10658,2195,2,Electronics,85.97,160.7,160.7,0.182,262.91,171.94,South,54.45,3,36.52
592483,2025-02-02,13467,2020,2,Home & Kitchen,880.26,1249.23,1249.23,0.023,2441.0,1760.52,East,410.91,8,269.57
592484,2025-05-21,13315,2029,5,Office Supplies,694.69,1372.58,1372.58,0.118,6053.08,3473.45,East,278.51,9,2301.12
592485,2025-03-20,11381,2026,2,Home & Kitchen,606.39,796.21,796.21,0.012,1573.31,1212.78,West,207.44,5,153.09
592486,2026-01-17,13008,2293,3,Clothing,44.85,68.5,68.5,0.051,195.02,134.55,West,200.93,1,-140.46
592487,2025-11-04,12754,2228,2,Electronics,347.98,439.98,439.98,0.27,642.37,695.96,West,64.67,5,-118.26
592488,2025-08-29,13099,2018,1,Office Supplies,101.27,153.93,153.93,0.118,135.77,101.27,North,158.01,1,-123.51
592489,2026-03-18,13802,2104,2,Clothing,178.5,320.23,320.23,0.103,574.49,357.0,West,54.58,7,162.91
592490,2025-09-01,14575,2279,1,Office Supplies,344.46,546.61,546.61,0.062,512.72,344.46,East,260.27,5,-92.01
592491,2025-07-25,13172,2127,4,Home & Kitchen,277.47,376.55,376.55,0.118,1328.47,1109.88,East,476.36,3,-257.77
592492,2025-06-12,13523,2009,3,Electronics,449.22,561.53,561.53,0.239,1281.97,1347.66,North,135.25,7,-200.94
592493,2026-02-05,13009,2086,3,Sports,564.73,1012.87,1012.87,0.047,2895.8,1694.19,North,73.0,7,1128.61
592494,2025-06-12,12692,2253,2,Office Supplies,721.03,971.44,971.44,0.104,1740.82,1442.06,South,136.56,3,162.2
592495,2025-05-14,11633,2128,6,Office Supplies,570.85,1075.25,1075.25,0.01,6386.98,3425.1,North,37.04,3,2924.84
592496,2025-07-30,12887,2027,4,Electronics,459.82,574.78,574.78,0.0,1846.19,1839.28,East,295.67,5,-288.76
592497,2025-09-11,11103,2097,1,Home & Kitchen,740.86,927.67,927.67,0.069,863.66,740.86,West,104.55,1,18.25
592498,2025-04-09,14041,2009,15,Electronics,449.22,561.53,561.53,0.238,6418.29,6738.3,North,50.76,7,-370.77
592499,2026-06-15,10756,2246,1,Electronics,795.61,1381.28,1381.28,0.196,1110.55,795.61,West,30.41,7,284.53
592500,2025-12-29,12429,2026,3,Home & Kitchen,606.39,796.21,796.21,0.02,2340.86,1819.17,Central,218.95,7,302.74
592501,2025-06-23,11821,2277,2,Office Supplies,193.4,263.45,263.45,0.038,506.88,386.8,East,346.7,6,-226.62
592502,2025-08-10,14343,2076,2,Sports,777.44,1002.34,1002.34,0.116,1772.14,1554.88,East,203.31,10,13.95
592503,2025-07-14,10703,2277,3,Office Supplies,193.4,263.45,263.45,0.067,737.4,580.2,North,170.03,6,-12.83
592504,2026-03-28,14889,2129,2,Office Supplies,597.4,816.14,816.14,0.03,1583.31,1194.8,North,70.03,1,318.48
592505,2026-01-23,14049,2281,3,Office Supplies,357.48,745.27,745.27,0.115,1978.69,1072.44,East,469.27,4,436.98
592506,2025-01-06,11437,2192,3,Office Supplies,409.82,713.39,713.39,0.12,1883.35,1229.46,Central,213.3,5,440.59
592507,2025-06-24,11103,2082,2,Office Supplies,172.4,264.8,264.8,0.066,494.65,344.8,South,165.45,2,-15.6
592508,2025-08-07,11754,2175,3,Office Supplies,383.58,698.43,698.43,0.049,1992.62,1150.74,West,205.97,7,635.91
592509,2026-05-26,14096,2177,10,Home & Kitchen,420.43,530.93,530.93,0.023,5187.19,4204.3,North,213.81,3,769.08
592510,2025-03-30,10670,2113,4,Electronics,302.19,377.74,377.74,0.276,1093.94,1208.76,East,469.56,9,-584.38
592511,2025-06-16,11105,2086,6,Sports,564.73,1012.87,1012.87,0.056,5736.9,3388.38,East,391.91,4,1956.61
592512,2026-01-04,11101,2096,3,Electronics,155.94,194.92,194.92,0.206,464.3,467.82,Central,195.97,1,-199.49
592513,2025-02-13,14688,2005,2,Home & Kitchen,509.67,768.62,768.62,0.102,1380.44,1019.34,East,492.36,2,-131.26
592514,2025-01-24,12753,2041,10,Sports,148.95,197.47,197.47,0.057,1862.14,1489.5,Central,55.08,4,317.56
592515,2025-07-21,10713,2144,1,Office Supplies,280.16,569.69,569.69,0.086,520.7,280.16,West,187.58,3,52.96
592516,2025-10-22,13826,2030,1,Electronics,265.97,332.46,332.46,0.285,237.71,265.97,East,192.64,2,-220.9
592517,2025-11-30,14173,2125,2,Electronics,107.29,134.11,134.11,0.142,230.13,214.58,North,37.76,2,-22.21
592518,2025-01-03,11336,2241,3,Clothing,124.34,144.39,144.39,0.093,392.89,373.02,East,262.04,7,-242.17
592519,2025-07-30,14552,2063,1,Sports,179.22,361.39,361.39,0.037,348.02,179.22,South,219.77,4,-50.97
592520,2026-06-08,14759,2232,2,Furniture,538.86,1033.3,1033.3,0.029,2006.67,1077.72,West,62.69,4,866.26
592521,2025-02-14,13873,2279,1,Office Supplies,344.46,546.61,546.61,0.044,522.56,344.46,East,219.79,3,-41.69
592522,2025-07-08,13422,2212,1,Sports,694.25,1452.19,1452.19,0.024,1417.34,694.25,South,126.53,3,596.56
592523,2025-08-30,14504,2126,2,Electronics,518.42,899.45,899.45,0.265,1322.19,1036.84,East,428.52,7,-143.17
592524,2025-03-12,10855,2126,1,Electronics,518.42,899.45,899.45,0.224,697.97,518.42,South,203.33,2,-23.78
592525,2026-03-31,10533,2010,15,Sports,768.69,1193.81,1193.81,0.104,16044.81,11530.35,East,258.06,10,4256.4
592526,2026-03-07,13405,2190,1,Home & Kitchen,710.2,1032.97,1032.97,0.044,987.52,710.2,South,211.12,3,66.2
592527,2025-06-09,11394,2108,2,Sports,275.97,442.18,442.18,0.036,852.52,551.94,East,315.36,6,-14.78
592528,2025-01-03,12914,2280,1,Office Supplies,323.19,472.14,472.14,0.062,442.87,323.19,North,201.26,6,-81.58
592529,2025-01-28,14567,2221,1,Furniture,516.16,1053.72,1053.72,0.079,970.48,516.16,North,81.54,2,372.78
592530,2025-07-13,14838,2240,2,Electronics,884.71,1628.39,1628.39,0.222,2533.77,1769.42,West,70.84,6,693.51
592531,2025-06-06,13157,2107,1,Electronics,420.19,525.24,525.24,0.259,389.2,420.19,East,258.47,2,-289.46
592532,2026-05-26,14088,2010,5,Sports,768.69,1193.81,1193.81,0.108,5324.39,3843.45,West,150.47,6,1330.47
592533,2026-04-06,12838,2098,2,Sports,543.24,848.2,848.2,0.092,1540.33,1086.48,West,116.41,2,337.44
592534,2025-06-30,13049,2297,6,Electronics,302.42,528.59,528.59,0.143,2718.01,1814.52,West,73.37,2,830.12
592535,2025-10-25,13125,2160,6,Sports,337.95,430.56,430.56,0.029,2508.44,2027.7,South,197.12,7,283.62
592536,2025-04-23,11303,2080,2,Office Supplies,371.32,714.51,714.51,0.044,1366.14,742.64,North,39.39,3,584.11
592537,2026-02-16,13606,2247,3,Electronics,609.74,868.98,868.98,0.292,1845.71,1829.22,West,102.21,3,-85.72
592538,2025-05-15,12146,2110,3,Furniture,852.66,1272.39,1272.39,0.008,3786.63,2557.98,Central,107.79,3,1120.86
592539,2026-04-14,10904,2216,1,Office Supplies,725.1,1518.67,1518.67,0.037,1462.48,725.1,South,105.67,4,631.71
592540,2025-05-01,14847,2074,1,Home & Kitchen,795.01,1096.95,1096.95,0.108,978.48,795.01,North,120.85,1,62.62
592541,2025-11-03,12079,2258,1,Electronics,731.72,1303.97,1303.97,0.211,1028.83,731.72,East,184.8,10,112.31
592542,2026-06-19,12030,2252,2,Office Supplies,352.75,549.91,549.91,0.013,1085.52,705.5,South,121.19,2,258.83
592543,2025-07-29,13558,2097,3,Home & Kitchen,740.86,927.67,927.67,0.027,2707.87,2222.58,South,114.57,3,370.72
592544,2025-07-03,11631,2190,1,Home & Kitchen,710.2,1032.97,1032.97,0.01,1022.64,710.2,East,411.93,3,-99.49
592545,2025-04-20,11588,2092,2,Sports,426.18,723.38,723.38,0.08,1331.02,852.36,East,306.23,1,172.43
592546,2025-10-27,14534,2094,1,Home & Kitchen,826.67,1473.59,1473.59,0.044,1408.75,826.67,South,204.89,6,377.19
592547,2025-01-04,14931,2190,1,Home & Kitchen,710.2,1032.97,1032.97,0.013,1019.54,710.2,South,203.14,3,106.2
592548,2026-01-26,13661,2126,4,Electronics,518.42,899.45,899.45,0.282,2583.22,2073.68,West,176.63,6,332.91
592549,2026-01-14,13116,2208,3,Office Supplies,477.23,817.86,817.86,0.09,2232.76,1431.69,Central,49.09,5,751.98
592550,2026-01-06,12189,2137,4,Electronics,94.89,121.41,121.41,0.359,311.3,379.56,North,70.18,7,-138.44
592551,2025-08-21,10374,2053,2,Electronics,93.6,117.0,117.0,0.309,161.69,187.2,Central,69.7,5,-95.21
592552,2025-08-26,12067,2230,1,Electronics,313.7,487.6,487.6,0.153,413.0,313.7,South,69.24,4,30.06
592553,2025-12-08,13514,2126,5,Electronics,518.42,899.45,899.45,0.292,3184.05,2592.1,Central,110.56,3,481.39
592554,2025-01-17,10701,2127,1,Home & Kitchen,277.47,376.55,376.55,0.036,362.99,277.47,East,182.23,5,-96.71
592555,2026-01-06,10220,2096,3,Electronics,155.94,194.92,194.92,0.264,430.38,467.82,West,122.48,4,-159.92
592556,2025-06-13,13226,2124,3,Home & Kitchen,645.39,1091.06,1091.06,0.024,3194.62,1936.17,West,41.01,5,1217.44
592557,2025-06-18,10297,2178,1,Furniture,787.13,1476.1,1476.1,0.054,1396.39,787.13,East,308.2,5,301.06
592558,2025-12-07,11278,2264,1,Home & Kitchen,739.4,1147.87,1147.87,0.039,1103.1,739.4,East,335.74,6,27.96
592559,2025-09-27,10263,2172,1,Home & Kitchen,374.82,679.79,679.79,0.091,617.93,374.82,West,63.93,2,179.18
592560,2026-06-24,13418,2247,2,Electronics,609.74,868.98,868.98,0.329,1166.17,1219.48,East,494.56,4,-547.87
592561,2025-01-31,13513,2037,3,Clothing,175.25,301.4,301.4,0.066,844.52,525.75,East,421.91,1,-103.14
592562,2025-08-06,12072,2006,3,Furniture,362.45,672.91,672.91,0.103,1810.8,1087.35,South,85.61,7,637.84
592563,2025-08-20,13601,2101,4,Clothing,215.34,450.38,450.38,0.05,1711.44,861.36,Central,36.13,1,813.95
592564,2025-10-19,14794,2251,3,Electronics,655.61,987.46,987.46,0.209,2343.24,1966.83,Central,81.99,2,294.42
592565,2025-09-17,12880,2247,3,Electronics,609.74,868.98,868.98,0.243,1973.45,1829.22,South,145.63,5,-1.4
592566,2025-04-18,12318,2198,1,Electronics,536.72,716.45,716.45,0.193,578.18,536.72,North,162.87,4,-121.41
592567,2025-01-29,13280,2141,6,Electronics,140.42,247.78,247.78,0.219,1161.1,842.52,East,185.5,5,133.08
592568,2025-11-11,13860,2008,3,Sports,761.74,886.58,886.58,0.021,2603.89,2285.22,East,226.07,7,92.6
