CustomerID,CustomerName,Gender,Age,Region,CustomerSegment,JoinDate
13944,Customer_13944,Male,35,East,Small Business,2023-05-23
13945,Customer_13945,Male,60,Central,Small Business,2022-02-25
13946,Customer_13946,Male,69,East,Consumer,2025-10-07
13947,Customer_13947,Female,20,Central,Consumer,2025-09-14
13948,Customer_13948,Female,66,East,Enterprise,2023-06-30
13949,Customer_13949,Male,61,Central,Small Business,2025-07-17
13950,Customer_13950,Male,49,Central,Enterprise,2022-07-15
13951,Customer_13951,Male,27,South,Small Business,2023-02-17
13952,Customer_13952,Female,57,Central,Consumer,2023-09-29
13953,Customer_13953,Unknown,32,West,Consumer,2025-01-07
13954,Customer_13954,Male,22,South,Consumer,2025-01-11
13955,Customer_13955,Male,21,East,Enterprise,2024-01-12
13956,Customer_13956,Female,45,North,Consumer,2022-05-17
13957,Customer_13957,Female,69,West,Consumer,2023-06-23
13958,Customer_13958,Male,68,North,Small Business,2023-11-20
13959,Customer_13959,Male,21,North,Small Business,2023-12-20
13960,Customer_13960,Male,32,East,Consumer,2024-07-21
13961,Customer_13961,Female,34,East,Consumer,2022-11-02
13962,Customer_13962,Male,61,Central,Consumer,2025-08-27
13963,Customer_13963,Male,20,Central,Consumer,2023-01-23
13964,Customer_13964,Female,27,East,Small Business,2023-12-26
13965,Customer_13965,Male,64,North,Consumer,2024-07-03
13966,Customer_13966,Female,59,West,Small Business,2023-07-03
13967,Customer_13967,Male,40,East,Small Business,2023-05-21
13968,Customer_13968,Male,35,East,Small Business,2023-01-23
13969,Customer_13969,Female,18,South,Consumer,2022-10-20
13970,Customer_13970,Male,52,East,Consumer,2022-06-28
13971,Customer_13971,Unknown,48,South,Consumer,2023-11-03
13972,Customer_13972,Female,61,West,Consumer,2025-12-23
13973,Customer_13973,Male,18,East,Small Business,2025-08-28
13974,Customer_13974,Female,20,Central,Consumer,2022-03-21
13975,Customer_13975,Male,20,East,Small Business,2024-11-03
13976,Customer_13976,Female,54,South,Consumer,2024-12-13
13977,Customer_13977,Male,36,Central,Consumer,2023-03-23
13978,Customer_13978,Female,46,East,Enterprise,2024-02-05
13979,Customer_13979,Male,42,South,Consumer,2024-12-24
13980,Customer_13980,Male,50,East,Consumer,2025-10-27
13981,Customer_13981,Female,53,South,Consumer,2023-05-18
13982,Customer_13982,Female,46,West,Consumer,2023-07-24
13983,Customer_13983,Male,43,East,Small Business,2022-04-06
13984,Customer_13984,Male,21,West,Consumer,2025-07-07
13985,Customer_13985,Female,66,North,Consumer,2023-08-08
13986,Customer_13986,Female,31,South,Consumer,2022-09-05
13987,Customer_13987,Male,67,Central,Enterprise,2022-05-07
13988,Customer_13988,Male,44,West,Consumer,2023-05-14
13989,Customer_13989,Male,50,North,Consumer,2022-02-15
13990,Customer_13990,Female,39,South,Consumer,2024-09-08
13991,Customer_13991,Male,65,South,Consumer,2022-09-25
13992,Customer_13992,Male,20,West,Consumer,2022-04-04
13993,Customer_13993,Female,40,West,Consumer,2024-01-06
13994,Customer_13994,Male,38,West,Consumer,2025-09-01
13995,Customer_13995,Female,58,East,Consumer,2023-09-04
13996,Customer_13996,Male,40,West,Consumer,2022-03-12
13997,Customer_13997,Male,21,East,Enterprise,2023-08-16
13998,Customer_13998,Male,38,North,Small Business,2023-03-25
13999,Customer_13999,Female,54,East,Consumer,2025-10-22
14000,Customer_14000,Male,60,Central,Consumer,2023-09-12
14001,Customer_14001,Female,48,West,Small Business,2023-09-06
14002,Customer_14002,Female,38,East,Small Business,2025-12-04
14003,Customer_14003,Female,43,East,Consumer,2022-04-01
14004,Customer_14004,Male,58,Central,Small Business,2024-05-26
14005,Customer_14005,Male,52,East,Consumer,2023-06-12
14006,Customer_14006,Male,55,South,Consumer,2025-02-07
14007,Customer_14007,Male,41,Central,Enterprise,2024-02-14
14008,Customer_14008,Male,28,Central,Small Business,2023-11-03
14009,Customer_14009,Female,58,South,Small Business,2024-02-04
14010,Customer_14010,Male,46,East,Consumer,2025-01-17
14011,Customer_14011,Male,64,East,Consumer,2025-07-19
14012,Customer_14012,Male,20,North,Consumer,2025-06-24
14013,Customer_14013,Female,18,Central,Consumer,2022-12-27
14014,Customer_14014,Male,69,East,Consumer,2023-01-13
14015,Customer_14015,Female,36,Central,Consumer,2025-05-14
14016,Customer_14016,Male,63,North,Consumer,2022-12-11
14017,Customer_14017,Female,66,East,Consumer,2024-03-08
14018,Customer_14018,Female,39,North,Small Business,2023-03-31
14019,Customer_14019,Male,31,West,Enterprise,2024-06-26
14020,Customer_14020,Male,66,East,Consumer,2022-03-08
14021,Customer_14021,Male,31,East,Consumer,2024-09-13
14022,Customer_14022,Male,61,North,Consumer,2024-09-05
14023,Customer_14023,Female,33,South,Enterprise,2022-02-12
14024,Customer_14024,Female,50,North,Consumer,2022-08-17
14025,Customer_14025,Female,30,South,Small Business,2022-08-22
14026,Customer_14026,Female,55,East,Small Business,2025-05-07
14027,Customer_14027,Male,66,East,Consumer,2023-05-12
14028,Customer_14028,Male,29,East,Consumer,2024-04-27
14029,Customer_14029,Female,68,East,Enterprise,2024-11-21
14030,Customer_14030,Male,55,South,Consumer,2025-07-11
14031,Customer_14031,Female,56,South,Small Business,2022-04-23
14032,Customer_14032,Male,50,North,Enterprise,2024-08-30
14033,Customer_14033,Male,50,West,Consumer,2023-04-04
14034,Customer_14034,Unknown,46,East,Small Business,2025-07-23
14035,Customer_14035,Male,22,North,Enterprise,2025-03-15
14036,Customer_14036,Unknown,23,North,Small Business,2025-10-12
14037,Customer_14037,Unknown,48,Central,Consumer,2022-01-06
14038,Customer_14038,Female,33,West,Consumer,2025-09-25
14039,Customer_14039,Female,48,West,Consumer,2024-09-18
14040,Customer_14040,Female,42,East,Small Business,2023-05-09
14041,Customer_14041,Female,65,South,Small Business,2025-02-05
14042,Customer_14042,Male,63,Central,Consumer,2022-03-12
14043,Customer_14043,Male,50,West,Consumer,2024-07-27
14044,Customer_14044,Female,30,South,Consumer,2025-09-25
14045,Customer_14045,Male,69,West,Small Business,2023-11-05
14046,Customer_14046,Male,27,West,Small Business,2025-01-28
14047,Customer_14047,Male,41,South,Enterprise,2025-09-12
14048,Customer_14048,Female,27,East,Small Business,2024-11-22
14049,Customer_14049,Female,58,North,Small Business,2022-05-23
14050,Customer_14050,Male,48,North,Small Business,2025-06-21
14051,Customer_14051,Female,30,West,Consumer,2024-01-06
14052,Customer_14052,Female,20,South,Consumer,2023-12-27
14053,Customer_14053,Female,67,West,Enterprise,2022-08-05
14054,Customer_14054,Female,69,Central,Small Business,2023-03-10
14055,Customer_14055,Female,51,North,Consumer,2024-04-13
14056,Customer_14056,Male,66,East,Consumer,2024-12-13
14057,Customer_14057,Female,45,West,Consumer,2023-12-21
14058,Customer_14058,Male,36,West,Consumer,2024-07-30
14059,Customer_14059,Female,40,West,Consumer,2024-06-25
14060,Customer_14060,Unknown,62,South,Consumer,2024-09-21
14061,Customer_14061,Male,49,East,Consumer,2025-03-20
14062,Customer_14062,Male,30,East,Consumer,2022-02-24
14063,Customer_14063,Female,50,Central,Small Business,2024-11-24
14064,Customer_14064,Male,51,South,Consumer,2024-05-10
14065,Customer_14065,Female,50,Central,Consumer,2024-10-03
14066,Customer_14066,Male,22,South,Consumer,2025-02-16
14067,Customer_14067,Male,20,Central,Consumer,2025-05-05
14068,Customer_14068,Unknown,24,West,Consumer,2023-07-20
14069,Customer_14069,Female,41,East,Small Business,2024-02-10
14070,Customer_14070,Female,39,East,Small Business,2024-05-27
14071,Customer_14071,Male,62,South,Consumer,2024-04-03
14072,Customer_14072,Female,40,South,Consumer,2023-05-29
14073,Customer_14073,Female,47,North,Consumer,2024-05-11
14074,Customer_14074,Female,35,North,Enterprise,2023-02-26
14075,Customer_14075,Female,49,South,Enterprise,2023-06-01
14076,Customer_14076,Female,24,West,Consumer,2025-03-08
14077,Customer_14077,Male,50,East,Small Business,2023-12-06
14078,Customer_14078,Male,22,North,Small Business,2024-03-19
14079,Customer_14079,Female,66,Central,Small Business,2022-02-13
14080,Customer_14080,Male,45,East,Small Business,2024-05-07
14081,Customer_14081,Female,25,Central,Enterprise,2024-03-11
14082,Customer_14082,Male,32,West,Consumer,2022-08-07
14083,Customer_14083,Female,69,North,Consumer,2023-07-22
14084,Customer_14084,Female,21,East,Small Business,2024-06-26
14085,Customer_14085,Male,51,East,Small Business,2022-09-15
14086,Customer_14086,Male,22,North,Small Business,2024-08-18
14087,Customer_14087,Male,50,North,Consumer,2025-11-01
14088,Customer_14088,Female,22,North,Consumer,2024-06-11
14089,Customer_14089,Female,55,South,Consumer,2022-10-16
14090,Customer_14090,Male,51,East,Consumer,2024-08-29
14091,Customer_14091,Female,43,East,Consumer,2022-04-13
14092,Customer_14092,Male,18,North,Enterprise,2024-03-14
14093,Customer_14093,Female,21,West,Consumer,2025-03-18
14094,Customer_14094,Female,56,East,Small Business,2025-01-12
14095,Customer_14095,Male,43,South,Consumer,2024-11-15
14096,Customer_14096,Male,50,North,Small Business,2025-04-13
14097,Customer_14097,Male,50,North,Consumer,2025-12-16
14098,Customer_14098,Male,25,South,Small Business,2025-10-01
14099,Customer_14099,Male,37,North,Consumer,2022-10-29
14100,Customer_14100,Male,33,South,Consumer,2025-08-14
14101,Customer_14101,Female,38,East,Consumer,2025-03-04
14102,Customer_14102,Male,62,East,Consumer,2024-12-14
14103,Customer_14103,Female,43,South,Enterprise,2022-02-25
14104,Customer_14104,Male,40,South,Small Business,2024-10-11
14105,Customer_14105,Male,35,East,Enterprise,2023-01-09
14106,Customer_14106,Female,48,Central,Small Business,2024-04-10
14107,Customer_14107,Other,69,West,Enterprise,2024-07-08
14108,Customer_14108,Male,59,East,Small Business,2025-09-24
14109,Customer_14109,Female,29,South,Consumer,2023-04-02
14110,Customer_14110,Female,18,South,Consumer,2025-10-10
14111,Customer_14111,Female,59,Central,Consumer,2022-05-12
14112,Customer_14112,Female,26,North,Consumer,2023-05-08
14113,Customer_14113,Male,20,Central,Consumer,2022-04-20
14114,Customer_14114,Male,68,West,Consumer,2023-08-05
14115,Customer_14115,Female,43,West,Small Business,2024-03-06
14116,Customer_14116,Male,26,North,Consumer,2025-02-23
14117,Customer_14117,Female,59,East,Consumer,2025-08-12
14118,Customer_14118,Male,68,East,Small Business,2025-04-17
14119,Customer_14119,Male,33,North,Small Business,2024-03-20
14120,Customer_14120,Female,41,South,Enterprise,2024-06-04
14121,Customer_14121,Male,67,Central,Consumer,2025-05-05
14122,Customer_14122,Female,31,East,Consumer,2024-02-12
14123,Customer_14123,Female,20,East,Consumer,2025-01-29
14124,Customer_14124,Female,51,North,Consumer,2024-07-25
14125,Customer_14125,Female,50,West,Consumer,2023-07-27
14126,Customer_14126,Female,67,West,Consumer,2025-04-21
14127,Customer_14127,Female,41,East,Enterprise,2024-03-19
14128,Customer_14128,Other,26,East,Consumer,2024-05-28
14129,Customer_14129,Male,30,East,Consumer,2024-10-29
14130,Customer_14130,Male,19,East,Consumer,2023-02-17
14131,Customer_14131,Male,24,South,Small Business,2024-04-09
14132,Customer_14132,Male,65,Central,Consumer,2023-07-20
14133,Customer_14133,Female,38,East,Consumer,2022-04-14
14134,Customer_14134,Female,36,South,Consumer,2025-02-23
14135,Customer_14135,Female,42,East,Consumer,2023-11-08
14136,Customer_14136,Male,64,West,Consumer,2024-08-02
14137,Customer_14137,Female,39,North,Consumer,2022-09-27
14138,Customer_14138,Male,28,South,Consumer,2023-04-11
14139,Customer_14139,Female,50,West,Small Business,2024-03-11
14140,Customer_14140,Female,49,South,Consumer,2025-02-15
14141,Customer_14141,Male,38,West,Small Business,2025-01-20
14142,Customer_14142,Male,56,North,Consumer,2024-10-01
14143,Customer_14143,Male,37,West,Consumer,2025-01-15
14144,Customer_14144,Female,25,North,Consumer,2022-08-22
14145,Customer_14145,Female,59,North,Consumer,2024-07-01
14146,Customer_14146,Female,54,Central,Consumer,2025-02-21
14147,Customer_14147,Male,26,East,Consumer,2025-05-11
14148,Customer_14148,Male,42,South,Small Business,2024-11-21
14149,Customer_14149,Female,42,South,Small Business,2022-12-23
14150,Customer_14150,Female,50,East,Small Business,2024-08-21
14151,Customer_14151,Male,19,East,Consumer,2022-04-04
14152,Customer_14152,Male,36,Central,Consumer,2025-12-02
14153,Customer_14153,Female,63,Central,Consumer,2025-01-28
14154,Customer_14154,Male,37,East,Small Business,2022-09-01
14155,Customer_14155,Male,59,East,Consumer,2022-02-27
14156,Customer_14156,Male,58,East,Consumer,2024-08-22
14157,Customer_14157,Female,59,West,Small Business,2025-10-12
14158,Customer_14158,Female,46,North,Consumer,2022-11-16
14159,Customer_14159,Other,23,South,Consumer,2024-11-08
14160,Customer_14160,Female,34,North,Consumer,2022-12-23
14161,Customer_14161,Female,42,North,Consumer,2022-04-27
14162,Customer_14162,Male,55,North,Enterprise,2025-03-05
14163,Customer_14163,Female,21,East,Consumer,2022-10-23
14164,Customer_14164,Male,47,West,Enterprise,2023-06-09
14165,Customer_14165,Female,37,East,Consumer,2025-01-29
14166,Customer_14166,Male,20,South,Consumer,2025-11-04
14167,Customer_14167,Male,40,North,Small Business,2025-03-24
14168,Customer_14168,Male,68,East,Consumer,2025-02-02
14169,Customer_14169,Male,35,South,Consumer,2025-02-25
14170,Customer_14170,Male,43,East,Consumer,2023-02-05
14171,Customer_14171,Male,53,Central,Consumer,2024-01-09
14172,Customer_14172,Unknown,25,North,Small Business,2023-06-13
14173,Customer_14173,Male,34,South,Small Business,2023-07-11
14174,Customer_14174,Female,48,East,Small Business,2023-07-04
14175,Customer_14175,Female,54,Central,Small Business,2025-02-21
14176,Customer_14176,Unknown,62,West,Consumer,2022-12-26
14177,Customer_14177,Female,50,Central,Consumer,2022-03-05
14178,Customer_14178,Female,44,South,Small Business,2024-02-04
14179,Customer_14179,Male,62,Central,Enterprise,2024-02-13
14180,Customer_14180,Male,21,North,Consumer,2023-09-16
14181,Customer_14181,Male,39,North,Consumer,2022-04-12
14182,Customer_14182,Female,43,Central,Consumer,2023-07-15
14183,Customer_14183,Female,49,Central,Consumer,2025-07-24
14184,Customer_14184,Male,41,North,Consumer,2025-06-04
14185,Customer_14185,Male,63,North,Consumer,2024-11-12
14186,Customer_14186,Female,52,North,Consumer,2024-04-23
14187,Customer_14187,Male,54,North,Small Business,2024-12-23
14188,Customer_14188,Female,49,South,Small Business,2025-03-26
14189,Customer_14189,Female,24,Central,Enterprise,2025-11-14
14190,Customer_14190,Female,50,West,Consumer,2025-03-18
14191,Customer_14191,Female,48,West,Consumer,2024-04-18
14192,Customer_14192,Female,29,West,Consumer,2025-10-18
14193,Customer_14193,Female,28,East,Consumer,2023-11-12
14194,Customer_14194,Female,41,West,Consumer,2023-10-07
14195,Customer_14195,Female,25,East,Small Business,2023-02-03
14196,Customer_14196,Male,49,South,Consumer,2023-02-09
14197,Customer_14197,Male,55,East,Enterprise,2024-04-05
14198,Customer_14198,Male,39,East,Small Business,2025-03-01
14199,Customer_14199,Male,51,West,Small Business,2025-05-05
14200,Customer_14200,Female,36,Central,Small Business,2023-10-09
14201,Customer_14201,Female,69,East,Consumer,2022-02-04
14202,Customer_14202,Male,37,West,Small Business,2023-02-24
14203,Customer_14203,Male,31,North,Consumer,2023-01-12
14204,Customer_14204,Other,50,West,Small Business,2025-11-23
14205,Customer_14205,Male,27,South,Consumer,2022-08-08
14206,Customer_14206,Female,33,North,Consumer,2023-11-28
14207,Customer_14207,Female,21,South,Consumer,2022-12-08
14208,Customer_14208,Female,44,East,Consumer,2024-01-23
14209,Customer_14209,Male,45,North,Consumer,2023-02-20
14210,Customer_14210,Male,60,Central,Consumer,2025-08-13
14211,Customer_14211,Male,33,North,Small Business,2024-07-26
14212,Customer_14212,Female,69,Central,Consumer,2025-09-16
14213,Customer_14213,Female,50,West,Consumer,2024-10-03
14214,Customer_14214,Male,65,South,Consumer,2023-11-11
14215,Customer_14215,Female,36,South,Consumer,2025-09-24
14216,Customer_14216,Female,38,West,Consumer,2024-01-18
14217,Customer_14217,Male,39,East,Small Business,2024-03-16
14218,Customer_14218,Female,26,West,Consumer,2025-08-14
14219,Customer_14219,Female,26,South,Consumer,2022-11-08
14220,Customer_14220,Male,26,East,Consumer,2022-02-24
14221,Customer_14221,Male,44,Central,Consumer,2023-11-25
14222,Customer_14222,Female,34,South,Consumer,2023-06-18
14223,Customer_14223,Female,61,East,Small Business,2022-04-15
14224,Customer_14224,Female,62,South,Consumer,2025-04-13
14225,Customer_14225,Female,25,West,Consumer,2022-10-21
14226,Customer_14226,Female,33,West,Consumer,2024-05-29
14227,Customer_14227,Male,35,South,Consumer,2023-07-05
14228,Customer_14228,Female,50,North,Small Business,2024-06-29
14229,Customer_14229,Male,18,North,Consumer,2023-01-10
14230,Customer_14230,Male,29,East,Consumer,2023-03-26
14231,Customer_14231,Female,23,East,Small Business,2024-12-19
14232,Customer_14232,Female,58,Central,Consumer,2025-11-16
14233,Customer_14233,Male,22,East,Small Business,2024-03-22
14234,Customer_14234,Female,33,South,Consumer,2023-01-25
14235,Customer_14235,Male,35,Central,Consumer,2025-05-20
14236,Customer_14236,Male,66,East,Small Business,2023-10-29
14237,Customer_14237,Male,35,East,Small Business,2025-06-17
14238,Customer_14238,Female,18,North,Consumer,2025-02-19
14239,Customer_14239,Female,36,South,Small Business,2025-06-30
14240,Customer_14240,Male,25,Central,Consumer,2022-05-21
14241,Customer_14241,Female,20,East,Consumer,2024-05-23
14242,Customer_14242,Male,42,South,Consumer,2025-03-22
14243,Customer_14243,Female,22,East,Consumer,2025-08-24
14244,Customer_14244,Male,57,Central,Small Business,2025-09-02
14245,Customer_14245,Male,36,South,Consumer,2025-08-12
14246,Customer_14246,Female,35,East,Consumer,2024-04-22
14247,Customer_14247,Male,67,Central,Small Business,2025-09-30
14248,Customer_14248,Male,48,North,Consumer,2023-08-20
14249,Customer_14249,Female,50,West,Consumer,2025-07-29
14250,Customer_14250,Other,64,East,Consumer,2025-05-16
14251,Customer_14251,Male,35,West,Consumer,2024-08-09
14252,Customer_14252,Male,56,South,Small Business,2023-07-06
14253,Customer_14253,Male,33,South,Consumer,2025-01-24
14254,Customer_14254,Female,33,West,Consumer,2023-01-08
14255,Customer_14255,Male,64,South,Small Business,2023-10-10
14256,Customer_14256,Female,55,East,Consumer,2025-01-01
14257,Customer_14257,Unknown,58,North,Consumer,2022-11-29
14258,Customer_14258,Male,24,North,Small Business,2023-01-28
14259,Customer_14259,Male,31,Central,Consumer,2025-02-03
14260,Customer_14260,Male,60,East,Consumer,2025-01-29
14261,Customer_14261,Male,65,Central,Consumer,2025-10-14
14262,Customer_14262,Female,42,North,Consumer,2025-09-14
14263,Customer_14263,Male,49,East,Consumer,2023-01-30
14264,Customer_14264,Male,55,South,Consumer,2022-02-04
14265,Customer_14265,Female,39,West,Small Business,2022-06-06
14266,Customer_14266,Male,33,West,Consumer,2024-06-22
14267,Customer_14267,Female,69,North,Consumer,2025-07-20
14268,Customer_14268,Male,46,Central,Small Business,2024-08-24
14269,Customer_14269,Female,33,North,Consumer,2023-01-31
14270,Customer_14270,Other,29,East,Small Business,2022-07-26
14271,Customer_14271,Female,34,Central,Consumer,2023-09-13
14272,Customer_14272,Other,54,Central,Consumer,2025-08-22
14273,Customer_14273,Male,44,Central,Enterprise,2024-03-15
14274,Customer_14274,Female,42,South,Consumer,2023-04-07
14275,Customer_14275,Female,30,North,Enterprise,2022-09-09
14276,Customer_14276,Female,25,North,Consumer,2025-07-14
14277,Customer_14277,Male,22,East,Consumer,2024-05-16
14278,Customer_14278,Male,29,West,Consumer,2022-07-28
14279,Customer_14279,Male,58,North,Consumer,2024-08-12
14280,Customer_14280,Male,20,West,Small Business,2023-06-23
14281,Customer_14281,Male,52,South,Small Business,2024-04-14
14282,Customer_14282,Female,50,South,Small Business,2023-05-18
14283,Customer_14283,Male,39,West,Consumer,2024-08-13
14284,Customer_14284,Male,67,East,Consumer,2023-05-29
14285,Customer_14285,Female,61,West,Small Business,2023-08-03
14286,Customer_14286,Female,26,North,Consumer,2025-03-17
14287,Customer_14287,Female,58,West,Small Business,2024-04-19
14288,Customer_14288,Female,35,North,Consumer,2024-09-12
14289,Customer_14289,Male,67,North,Consumer,2022-03-24
14290,Customer_14290,Female,46,West,Small Business,2024-12-01
14291,Customer_14291,Female,56,Central,Small Business,2022-06-05
14292,Customer_14292,Male,44,South,Small Business,2023-03-29
14293,Customer_14293,Female,53,South,Consumer,2025-07-31
14294,Customer_14294,Female,62,East,Consumer,2025-04-26
14295,Customer_14295,Male,34,South,Consumer,2023-09-09
14296,Customer_14296,Male,51,West,Consumer,2023-09-16
14297,Customer_14297,Male,63,West,Consumer,2023-05-22
14298,Customer_14298,Male,20,North,Small Business,2025-03-02
14299,Customer_14299,Male,22,East,Consumer,2025-07-18
14300,Customer_14300,Female,31,West,Consumer,2023-09-14
14301,Customer_14301,Male,20,South,Consumer,2025-01-01
14302,Customer_14302,Female,40,East,Enterprise,2025-12-30
14303,Customer_14303,Female,56,North,Consumer,2022-10-20
14304,Customer_14304,Female,47,East,Small Business,2023-10-17
14305,Customer_14305,Female,67,North,Enterprise,2024-07-25
14306,Customer_14306,Male,62,West,Small Business,2024-01-27
14307,Customer_14307,Female,40,South,Enterprise,2025-12-31
14308,Customer_14308,Female,44,South,Small Business,2024-09-22
14309,Customer_14309,Female,27,West,Consumer,2023-10-29
14310,Customer_14310,Female,42,North,Consumer,2022-03-01
14311,Customer_14311,Male,30,South,Consumer,2022-11-23
14312,Customer_14312,Other,33,South,Consumer,2025-04-20
14313,Customer_14313,Male,58,South,Small Business,2024-03-09
14314,Customer_14314,Female,51,Central,Consumer,2024-02-24
14315,Customer_14315,Unknown,54,West,Small Business,2024-02-06
14316,Customer_14316,Male,39,North,Consumer,2025-12-28
14317,Customer_14317,Female,34,West,Consumer,2023-06-03
14318,Customer_14318,Male,40,East,Enterprise,2023-09-30
14319,Customer_14319,Male,53,Central,Consumer,2022-03-24
14320,Customer_14320,Female,66,South,Small Business,2022-01-28
14321,Customer_14321,Female,26,East,Small Business,2022-09-23
14322,Customer_14322,Female,69,East,Consumer,2025-07-30
14323,Customer_14323,Female,19,East,Consumer,2023-02-01
14324,Customer_14324,Female,49,East,Consumer,2024-08-19
14325,Customer_14325,Female,67,South,Small Business,2024-02-02
14326,Customer_14326,Other,39,West,Consumer,2024-09-06
14327,Customer_14327,Male,60,East,Consumer,2025-11-07
14328,Customer_14328,Unknown,30,Central,Small Business,2024-03-21
14329,Customer_14329,Male,25,South,Consumer,2023-08-04
14330,Customer_14330,Female,18,West,Small Business,2025-09-04
14331,Customer_14331,Male,34,Central,Small Business,2023-09-03
14332,Customer_14332,Male,29,West,Small Business,2022-07-12
14333,Customer_14333,Male,21,Central,Small Business,2022-08-15
14334,Customer_14334,Female,30,West,Consumer,2023-03-27
14335,Customer_14335,Male,48,South,Enterprise,2025-04-20
14336,Customer_14336,Male,58,East,Consumer,2024-07-20
14337,Customer_14337,Female,24,North,Consumer,2025-09-12
14338,Customer_14338,Female,40,East,Consumer,2023-10-17
14339,Customer_14339,Male,41,South,Enterprise,2022-07-22
14340,Customer_14340,Male,22,West,Small Business,2023-02-06
14341,Customer_14341,Male,22,East,Small Business,2023-04-17
14342,Customer_14342,Male,34,East,Consumer,2024-06-08
14343,Customer_14343,Female,47,South,Small Business,2022-06-28
14344,Customer_14344,Female,26,Central,Small Business,2024-11-07
14345,Customer_14345,Female,23,North,Small Business,2023-04-08
14346,Customer_14346,Male,42,North,Consumer,2024-04-14
14347,Customer_14347,Female,36,South,Consumer,2023-09-01
14348,Customer_14348,Female,33,Central,Consumer,2024-07-14
14349,Customer_14349,Female,38,Central,Consumer,2025-11-27
14350,Customer_14350,Female,19,West,Consumer,2025-11-17
14351,Customer_14351,Female,27,Central,Consumer,2024-07-24
14352,Customer_14352,Female,33,South,Consumer,2022-10-27
14353,Customer_14353,Male,54,Central,Consumer,2022-12-17
14354,Customer_14354,Other,32,North,Consumer,2022-07-06
14355,Customer_14355,Female,30,North,Enterprise,2025-10-02
14356,Customer_14356,Female,30,North,Consumer,2023-09-15
14357,Customer_14357,Male,49,East,Consumer,2025-12-03
14358,Customer_14358,Female,62,West,Consumer,2022-03-12
14359,Customer_14359,Female,64,South,Consumer,2025-09-12
14360,Customer_14360,Male,63,Central,Enterprise,2025-05-20
14361,Customer_14361,Male,25,East,Consumer,2022-11-05
14362,Customer_14362,Female,60,North,Consumer,2025-02-05
14363,Customer_14363,Female,35,East,Enterprise,2022-06-26
14364,Customer_14364,Female,53,West,Consumer,2023-03-03
14365,Customer_14365,Male,43,West,Consumer,2024-01-10
14366,Customer_14366,Female,27,East,Consumer,2023-06-15
14367,Customer_14367,Male,48,East,Consumer,2023-02-22
14368,Customer_14368,Male,50,South,Enterprise,2022-09-05
14369,Customer_14369,Male,46,East,Consumer,2022-07-28
14370,Customer_14370,Male,22,Central,Enterprise,2022-08-04
14371,Customer_14371,Male,30,North,Enterprise,2023-12-14
14372,Customer_14372,Male,18,Central,Consumer,2023-03-14
14373,Customer_14373,Male,40,East,Consumer,2022-11-07
14374,Customer_14374,Male,57,South,Consumer,2023-01-18
14375,Customer_14375,Female,20,Central,Consumer,2024-09-07
14376,Customer_14376,Female,20,East,Consumer,2025-07-18
14377,Customer_14377,Male,24,South,Consumer,2022-05-01
14378,Customer_14378,Female,53,North,Consumer,2023-02-11
14379,Customer_14379,Male,52,South,Enterprise,2022-09-02
14380,Customer_14380,Female,32,West,Consumer,2022-03-07
14381,Customer_14381,Male,57,East,Small Business,2024-07-30
14382,Customer_14382,Male,20,Central,Small Business,2022-08-16
14383,Customer_14383,Female,46,South,Consumer,2024-05-31
14384,Customer_14384,Female,47,North,Consumer,2022-05-17
14385,Customer_14385,Female,56,North,Consumer,2022-07-13
14386,Customer_14386,Female,35,East,Consumer,2023-12-07
14387,Customer_14387,Other,28,Central,Consumer,2023-10-20
14388,Customer_14388,Male,60,West,Consumer,2023-10-19
14389,Customer_14389,Male,66,South,Consumer,2025-10-09
14390,Customer_14390,Male,55,Central,Enterprise,2024-07-18
14391,Customer_14391,Male,57,West,Consumer,2023-07-10
14392,Customer_14392,Female,18,North,Consumer,2025-03-26
14393,Customer_14393,Female,46,West,Consumer,2024-08-15
14394,Customer_14394,Male,27,South,Consumer,2024-11-05
14395,Customer_14395,Other,45,North,Consumer,2025-01-06
14396,Customer_14396,Female,48,South,Enterprise,2022-02-21
14397,Customer_14397,Male,36,East,Consumer,2023-05-29
14398,Customer_14398,Male,20,East,Consumer,2024-01-14
14399,Customer_14399,Male,53,South,Consumer,2024-12-20
14400,Customer_14400,Male,60,North,Consumer,2025-03-01
14401,Customer_14401,Male,32,West,Consumer,2025-11-06
14402,Customer_14402,Female,50,Central,Consumer,2023-11-23
14403,Customer_14403,Male,58,West,Consumer,2023-06-27
14404,Customer_14404,Male,60,South,Consumer,2023-02-14
14405,Customer_14405,Unknown,68,South,Consumer,2022-06-04
14406,Customer_14406,Female,62,South,Consumer,2023-09-25
14407,Customer_14407,Other,43,North,Consumer,2022-02-20
14408,Customer_14408,Male,33,East,Enterprise,2024-10-20
14409,Customer_14409,Male,53,East,Consumer,2024-09-20
14410,Customer_14410,Female,50,West,Small Business,2025-01-23
14411,Customer_14411,Male,37,West,Consumer,2023-06-08
14412,Customer_14412,Male,30,South,Consumer,2022-12-21
14413,Customer_14413,Female,50,South,Consumer,2024-12-04
14414,Customer_14414,Female,22,West,Consumer,2024-03-12
14415,Customer_14415,Male,54,South,Consumer,2025-05-13
14416,Customer_14416,Female,31,South,Consumer,2024-04-19
14417,Customer_14417,Male,44,South,Small Business,2025-12-25
14418,Customer_14418,Male,40,South,Small Business,2022-09-13
14419,Customer_14419,Male,31,North,Consumer,2022-09-05
